,Turbine_ID_x,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg,Hyd_Oil_Temp_Avg,Gear_Oil_Temp_Avg,Gear_Bear_Temp_Avg,Nac_Temp_Avg,Rtr_RPM_Max,Rtr_RPM_Min,Rtr_RPM_Avg,Amb_WindSpeed_Max,Amb_WindSpeed_Min,Amb_WindSpeed_Avg,Amb_WindSpeed_Std,Amb_WindDir_Relative_Avg,Amb_WindDir_Abs_Avg,Amb_Temp_Avg,Prod_LatestAvg_ActPwrGen0,Prod_LatestAvg_ActPwrGen1,Prod_LatestAvg_ActPwrGen2,Prod_LatestAvg_TotActPwr,Prod_LatestAvg_ReactPwrGen0,Prod_LatestAvg_ReactPwrGen1,Prod_LatestAvg_ReactPwrGen2,Prod_LatestAvg_TotReactPwr,HVTrafo_Phase1_Temp_Avg,HVTrafo_Phase2_Temp_Avg,HVTrafo_Phase3_Temp_Avg,Grd_InverterPhase1_Temp_Avg,Cont_Top_Temp_Avg,Cont_Hub_Temp_Avg,Cont_VCP_Temp_Avg,Gen_SlipRing_Temp_Avg,Spin_Temp_Avg,Blds_PitchAngle_Min,Blds_PitchAngle_Max,Blds_PitchAngle_Avg,Blds_PitchAngle_Std,Cont_VCP_ChokcoilTemp_Avg,Grd_RtrInvPhase1_Temp_Avg,Grd_RtrInvPhase2_Temp_Avg,Grd_RtrInvPhase3_Temp_Avg,Cont_VCP_WtrTemp_Avg,Grd_Prod_Pwr_Avg,Grd_Prod_CosPhi_Avg,Grd_Prod_Freq_Avg,Grd_Prod_VoltPhse1_Avg,Grd_Prod_VoltPhse2_Avg,Grd_Prod_VoltPhse3_Avg,Grd_Prod_CurPhse1_Avg,Grd_Prod_CurPhse2_Avg,Grd_Prod_CurPhse3_Avg,Grd_Prod_Pwr_Max,Grd_Prod_Pwr_Min,Grd_Busbar_Temp_Avg,Rtr_RPM_Std,Amb_WindSpeed_Est_Avg,Grd_Prod_Pwr_Std,Grd_Prod_ReactPwr_Avg,Grd_Prod_ReactPwr_Max,Grd_Prod_ReactPwr_Min,Grd_Prod_ReactPwr_Std,Grd_Prod_PsblePwr_Avg,Grd_Prod_PsblePwr_Max,Grd_Prod_PsblePwr_Min,Grd_Prod_PsblePwr_Std,Grd_Prod_PsbleInd_Avg,Grd_Prod_PsbleInd_Max,Grd_Prod_PsbleInd_Min,Grd_Prod_PsbleInd_Std,Grd_Prod_PsbleCap_Avg,Grd_Prod_PsbleCap_Max,Grd_Prod_PsbleCap_Min,Grd_Prod_PsbleCap_Std,Gen_Bear2_Temp_Avg,Nac_Direction_Avg,RPM_Diff,Power_Diff,Turbine_ID_y,Component,Remarks
586,T06,2017-06-06 23:50:00+00:00,1264.5,252.7,770.2,467.3,45.0,59.0,61.0,60.0,35.0,47.0,49.0,30.0,11.2,2.4,6.8,4.8,1.7000000000000002,3.4,0.4,3.8,321.6,21.0,-1954.0,601.0,0.0,-1353.0,-1890.0,23.0,0.0,-1867.0,49.0,52.0,50.0,38.0,42.0,30.0,40.0,29.0,22.0,-0.3,45.2,13.5,11.9,102.0,39.0,37.0,37.0,38.0,-8.3,0.6000000000000001,50.0,399.6,397.5,396.6,27.7,31.4,30.5,40.3,-34.6,39.0,4.1,3.4,14.8,-10.9,156.1,-197.3,38.3,30.8,65.9,0.0,18.3,-18.0,0.0,-189.1,36.9,18.0,189.1,0.0,36.9,40.0,317.8,478.70000000000005,47.3,,,
587,T06,2017-06-07 00:10:00+00:00,282.9,211.3,236.3,16.6,43.0,53.0,54.0,54.0,35.0,46.0,47.0,30.0,2.5,1.9,2.1,4.1,1.2,2.7,0.5,-13.0,329.3,21.0,-2312.0,0.0,0.0,-2312.0,-2170.0,0.0,0.0,-2170.0,49.0,51.0,49.0,38.0,42.0,30.0,39.0,28.0,23.0,24.0,24.0,24.0,0.0,91.0,38.0,36.0,36.0,38.0,-13.8,0.7000000000000001,50.0,399.2,397.3,396.1,14.5,17.5,16.5,-13.3,-33.1,37.0,0.1,2.7,2.8,-13.0,-12.4,-29.6,2.1,7.6,54.7,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,342.3,580.0999999999999,4.600000000000001,,,
588,T06,2017-06-09 05:20:00+00:00,1270.3,252.6,944.7,444.9,43.0,52.0,53.0,53.0,38.0,46.0,49.0,30.0,11.2,2.4,8.4,6.8,1.0,3.6,0.8,-7.6,76.3,21.0,-1470.0,4860.0,0.0,3390.0,-1421.0,-6028.0,0.0,-7449.0,51.0,54.0,54.0,38.0,42.0,30.0,39.0,30.0,22.0,-1.0,44.4,8.3,11.8,86.0,39.0,37.0,37.0,38.0,20.1,0.7000000000000001,50.0,395.3,393.4,392.2,50.2,60.1,48.5,119.3,-37.9,37.0,3.9,3.5,48.2,-44.5,1.0,-104.1,39.6,40.3,120.4,0.0,36.3,-144.4,0.0,-589.8,201.0,144.4,589.8,0.0,201.0,40.0,84.0,305.79999999999995,41.1,,,
589,T06,2017-06-09 06:30:00+00:00,1267.8,237.4,651.7,473.4,38.0,45.0,46.0,46.0,37.0,44.0,47.0,30.0,11.2,2.1,5.8,5.7,1.1,3.3,0.6000000000000001,0.5,45.6,20.0,-1661.0,94.0,0.0,-1567.0,-1992.0,-129.0,0.0,-2121.0,49.0,52.0,51.0,36.0,40.0,29.0,37.0,28.0,22.0,-0.7000000000000001,46.0,15.9,11.5,73.0,36.0,35.0,34.0,36.0,-9.5,0.6000000000000001,50.0,396.3,394.6,393.4,17.4,20.2,19.3,35.9,-30.5,35.0,4.2,3.2,8.1,-12.3,117.1,-81.7,15.7,21.8,83.4,0.0,21.2,-4.7,0.0,-177.6,17.4,4.7,177.6,0.0,17.4,36.0,45.1,435.0999999999999,20.4,,,
590,T06,2017-06-09 19:10:00+00:00,1264.1,247.3,1217.6,160.9,50.0,65.0,67.0,67.0,40.0,48.0,52.0,36.0,11.2,2.4,10.8,7.2,1.1,3.4,0.8,-2.6,311.6,28.0,-753.0,5678.0,0.0,4925.0,-732.0,2469.0,0.0,1737.0,53.0,56.0,54.0,37.0,46.0,37.0,44.0,36.0,31.0,-0.8,45.5,2.0,6.7,105.0,38.0,36.0,36.0,37.0,29.3,0.5,50.0,398.6,396.8,396.2,105.0,110.1,110.3,109.0,-34.6,43.0,1.3,3.6,37.0,9.0,379.0,-442.1,152.5,36.4,109.3,0.0,28.9,-169.4,0.0,-535.2,147.6,169.4,535.2,0.0,147.6,61.0,314.3,31.300000000000182,44.0,,,
591,T06,2017-06-09 19:20:00+00:00,1364.3,271.8,1113.7,313.7,50.0,64.0,65.0,65.0,41.0,48.0,51.0,36.0,12.1,2.4,9.9,6.1,1.2,3.3,0.7000000000000001,-28.2,261.2,28.0,-1409.0,1901.0,0.0,492.0,-927.0,694.0,0.0,-233.0,53.0,56.0,54.0,38.0,46.0,37.0,44.0,36.0,32.0,-2.3,43.4,4.1,8.1,102.0,39.0,37.0,37.0,38.0,3.0,0.7000000000000001,50.0,397.6,396.2,395.0,39.8,43.0,44.2,129.2,-45.2,43.0,2.8,3.4,31.1,-1.3,285.2,-248.1,64.0,25.4,161.0,0.0,34.5,-62.7,0.0,-636.9,122.6,62.7,636.9,0.0,122.6,60.0,289.4,103.89999999999986,26.3,,,
592,T06,2017-06-09 19:30:00+00:00,1303.6,228.4,612.7,459.6,49.0,61.0,63.0,62.0,41.0,47.0,50.0,36.0,11.5,2.0,5.4,6.1,1.5,3.2,0.6000000000000001,13.9,294.6,28.0,-2750.0,0.0,0.0,-2750.0,-2180.0,0.0,0.0,-2180.0,53.0,56.0,54.0,36.0,46.0,38.0,44.0,35.0,32.0,-2.3,46.9,15.6,11.7,97.0,37.0,34.0,35.0,37.0,-16.5,0.7000000000000001,50.0,398.7,397.3,395.7,17.4,20.5,19.2,-14.7,-37.6,42.0,4.1,3.2,4.5,-13.1,10.3,-34.7,8.6,26.9,123.7,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,280.7,501.0,19.5,,,
593,T06,2017-06-09 20:40:00+00:00,1393.4,287.7,736.9,465.2,42.0,46.0,47.0,47.0,41.0,45.0,46.0,35.0,12.3,2.6,6.5,5.9,1.9,3.7,0.5,6.4,297.6,28.0,-1193.0,4366.0,0.0,3173.0,-1144.0,-1577.0,0.0,-2721.0,52.0,55.0,53.0,40.0,44.0,38.0,41.0,34.0,32.0,-2.3,24.0,12.5,11.9,67.0,40.0,38.0,38.0,39.0,19.3,0.5,50.0,396.8,395.7,394.3,91.7,97.5,95.8,196.2,-32.7,39.0,4.1,3.8,42.0,-17.3,961.1,-414.6,181.1,56.9,197.4,0.0,27.7,-131.8,0.0,-967.1,179.4,131.8,967.1,0.0,179.4,42.0,291.2,487.5,30.700000000000003,,,
594,T06,2017-06-09 20:50:00+00:00,1259.8,249.6,976.1,436.4,42.0,48.0,48.0,48.0,41.0,46.0,48.0,35.0,11.2,2.2,8.7,5.1,0.4,3.2,0.5,-11.3,288.2,27.0,-1054.0,1759.0,0.0,705.0,-1306.0,4291.0,0.0,2985.0,52.0,55.0,53.0,37.0,44.0,38.0,41.0,34.0,32.0,-0.4,45.2,7.9,11.2,71.0,38.0,36.0,36.0,37.0,4.0,0.5,50.0,398.6,397.3,395.9,49.8,49.6,56.9,65.3,-30.3,40.0,3.8,3.3,20.7,18.8,181.7,-319.9,80.9,16.3,63.2,0.0,14.8,-52.1,0.0,-308.8,72.7,52.1,308.8,0.0,72.7,43.0,299.6,239.20000000000005,15.3,,,
595,T06,2017-06-09 21:00:00+00:00,285.0,226.8,264.8,13.9,42.0,47.0,47.0,47.0,41.0,45.0,47.0,35.0,2.5,2.0,2.3,4.1,1.7000000000000002,3.1,0.4,4.5,303.1,27.0,-1898.0,0.0,0.0,-1898.0,-2246.0,0.0,0.0,-2246.0,52.0,55.0,53.0,37.0,44.0,38.0,41.0,34.0,31.0,24.0,24.0,24.0,0.0,68.0,37.0,35.0,35.0,37.0,-11.4,0.6000000000000001,50.0,398.0,397.0,395.1,12.9,16.1,15.8,-10.5,-30.3,39.0,0.1,3.1,3.3,-13.5,-12.6,-28.0,2.7,20.9,48.4,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,298.5,711.3,15.4,,,
596,T06,2017-06-12 17:40:00+00:00,1733.8,0.0,383.7,645.1,92.0,120.0,121.0,121.0,46.0,55.0,65.0,45.0,15.3,0.0,3.2,21.5,4.5,13.4,2.3,7.8,90.4,29.0,-4031.0,55441.0,0.0,51410.0,-4127.0,-6754.0,0.0,-10881.0,92.0,97.0,98.0,42.0,58.0,37.0,55.0,56.0,31.0,5.8,86.1,68.6,30.5,136.0,43.0,41.0,41.0,43.0,302.0,0.8,50.0,400.9,399.5,401.0,303.6,306.1,301.3,2006.3,-48.2,59.0,5.8,13.3,720.7,-65.0,-28.5,-210.8,69.7,1987.1,2000.0,1273.4,71.7,-135.9,0.0,-1000.0,290.3,109.0,1000.0,0.0,248.6,71.0,82.6,1297.3,1696.7,,,
597,T06,2017-06-12 17:50:00+00:00,78.5,0.0,26.6,13.4,90.0,109.0,110.0,110.0,44.0,50.0,63.0,46.0,0.0,0.0,0.0,20.9,4.7,12.8,2.4,-1.0,89.3,29.0,-4609.0,0.0,0.0,-4609.0,-4516.0,0.0,0.0,-4516.0,80.0,84.0,86.0,37.0,58.0,37.0,54.0,54.0,31.0,85.9,86.0,86.0,0.0,125.0,37.0,35.0,35.0,38.0,-27.6,0.7000000000000001,50.0,401.8,400.5,401.9,31.0,32.3,33.5,-24.6,-47.2,55.0,0.0,12.8,3.8,-27.1,-19.3,-38.3,4.9,1915.7,2000.0,862.3,232.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,90.3,357.09999999999997,329.6,,,
598,T06,2017-06-13 21:00:00+00:00,1265.5,1230.0,1249.1,7.0,48.0,55.0,55.0,56.0,43.0,49.0,52.0,32.0,11.2,10.9,11.1,5.4,1.6,3.5,0.6000000000000001,-5.0,258.9,24.0,-813.0,4968.0,0.0,4155.0,-578.0,2352.0,0.0,1774.0,57.0,59.0,57.0,38.0,44.0,36.0,41.0,34.0,29.0,-0.7000000000000001,4.5,0.9,1.3,88.0,40.0,38.0,38.0,38.0,25.1,0.5,50.0,400.9,399.5,398.8,83.7,89.7,88.2,104.5,-44.0,40.0,0.1,3.6,36.1,10.8,370.8,-354.8,124.8,35.5,123.6,0.0,26.8,-153.8,0.0,-612.4,141.1,153.8,612.4,0.0,141.1,45.0,263.8,199.29999999999995,22.5,,,
599,T06,2017-06-13 21:10:00+00:00,1260.7,177.7,1028.7,404.9,47.0,55.0,56.0,57.0,43.0,49.0,52.0,32.0,11.2,1.7000000000000002,9.1,5.7,0.8,3.3,0.7000000000000001,-17.4,245.7,23.0,-1958.0,2144.0,0.0,186.0,-1492.0,4569.0,0.0,3078.0,56.0,59.0,57.0,38.0,44.0,35.0,41.0,34.0,28.0,-0.6000000000000001,57.9,7.1,11.8,88.0,39.0,37.0,37.0,38.0,0.8,0.6000000000000001,50.0,401.5,400.3,399.5,57.9,60.6,63.0,63.5,-44.0,39.0,3.6,3.3,29.8,18.1,311.2,-225.1,86.2,19.1,61.9,0.0,16.9,-68.9,0.0,-303.4,84.0,68.9,303.4,0.0,84.0,45.0,263.1,220.39999999999986,24.3,,,
600,T06,2017-06-13 21:20:00+00:00,293.8,236.3,268.2,12.9,47.0,53.0,54.0,54.0,43.0,48.0,49.0,32.0,2.6,2.1,2.4,4.2,1.6,3.1,0.4,2.4,258.9,23.0,-2986.0,0.0,0.0,-2986.0,-2590.0,0.0,0.0,-2590.0,56.0,58.0,56.0,36.0,43.0,35.0,41.0,33.0,28.0,24.0,24.0,24.0,0.0,84.0,36.0,34.0,34.0,36.0,-17.9,0.8,50.0,399.5,398.6,397.3,17.9,21.5,20.0,-12.8,-42.8,39.0,0.1,3.1,5.0,-15.5,-10.0,-31.0,3.3,15.2,54.4,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,256.5,760.5,18.7,,,
601,T06,2017-06-14 22:40:00+00:00,1258.3,1236.4,1248.4,4.2,45.0,60.0,62.0,62.0,36.0,47.0,51.0,31.0,11.1,11.0,11.1,5.3,1.5,3.6,0.5,5.7,284.6,22.0,0.0,4819.0,0.0,4819.0,0.0,-4963.0,0.0,-4963.0,50.0,53.0,51.0,38.0,43.0,31.0,41.0,31.0,24.0,-0.4,3.1,0.3,0.4,104.0,40.0,38.0,38.0,38.0,28.7,0.5,50.0,400.6,398.6,397.2,64.1,78.3,68.1,73.7,-17.7,40.0,0.0,3.7,22.2,-29.9,224.0,-241.0,83.7,29.3,74.7,0.0,21.2,-143.5,0.0,-366.1,103.8,143.5,366.1,0.0,103.8,44.0,278.9,0.3999999999998636,50.8,,,
602,T06,2017-06-14 22:50:00+00:00,1261.6,0.0,539.8,543.1,45.0,59.0,61.0,61.0,37.0,47.0,49.0,31.0,11.2,0.0,4.7,4.9,0.8,3.1,0.5,3.2,282.1,22.0,-2508.0,122.0,0.0,-2386.0,-2364.0,141.0,0.0,-2223.0,49.0,53.0,51.0,36.0,43.0,31.0,41.0,31.0,24.0,0.2,89.7,37.4,36.3,101.0,37.0,35.0,35.0,37.0,-14.4,0.7000000000000001,50.0,401.0,399.7,397.8,20.7,23.2,23.0,20.1,-34.7,39.0,4.9,3.1,10.6,-13.4,56.0,-58.0,15.0,17.0,56.4,0.0,16.1,-5.4,0.0,-101.0,18.9,5.4,101.0,0.0,18.9,43.0,278.9,708.6000000000001,43.1,,,
603,T06,2017-06-14 23:50:00+00:00,1263.6,1239.6,1248.8,2.4,39.0,47.0,47.0,47.0,37.0,45.0,48.0,31.0,11.2,11.0,11.1,4.9,1.6,3.6,0.4,9.3,278.1,22.0,-5.0,3931.0,0.0,3926.0,-3.0,17040.0,0.0,17036.0,48.0,52.0,49.0,39.0,41.0,30.0,38.0,30.0,25.0,-0.1,1.7000000000000002,0.3,0.2,77.0,41.0,39.0,39.0,39.0,23.5,0.3,50.0,400.1,398.1,396.8,89.7,78.8,107.0,47.4,-9.2,36.0,0.0,3.6,13.0,102.0,217.7,-11.5,54.3,24.1,47.7,0.0,12.1,-117.0,0.0,-233.7,60.4,117.0,233.7,0.0,60.4,38.0,268.7,544.5,22.7,,,
604,T06,2017-06-15 00:00:00+00:00,1365.6,257.5,866.0,452.9,39.0,47.0,48.0,48.0,37.0,45.0,47.0,31.0,12.1,2.4,7.7,5.5,1.6,3.5,0.5,1.0,269.7,22.0,-1235.0,1441.0,0.0,207.0,-1211.0,1288.0,0.0,77.0,48.0,51.0,49.0,37.0,41.0,30.0,38.0,30.0,25.0,-2.3,45.5,10.3,11.8,77.0,38.0,36.0,36.0,37.0,1.3,0.5,50.0,400.4,398.7,397.2,42.2,46.0,46.2,132.9,-33.1,37.0,4.0,3.4,22.4,1.1,652.5,-189.3,93.6,33.5,134.5,0.0,25.1,-45.1,0.0,-658.9,89.9,45.1,658.9,0.0,89.9,39.0,268.7,382.79999999999995,22.2,,,
605,T06,2017-06-15 00:30:00+00:00,294.3,254.9,274.2,9.6,39.0,45.0,46.0,46.0,37.0,44.0,46.0,31.0,2.6,2.3,2.4,4.8,1.7000000000000002,3.2,0.4,14.2,277.0,22.0,-1602.0,0.0,0.0,-1602.0,-1952.0,0.0,0.0,-1952.0,48.0,51.0,48.0,36.0,41.0,30.0,38.0,28.0,24.0,24.0,24.0,24.0,0.0,72.0,36.0,34.0,34.0,36.0,-9.6,0.6000000000000001,50.0,397.1,395.7,393.8,10.6,14.6,13.6,-9.0,-28.8,36.0,0.1,3.2,3.0,-11.7,-11.2,-24.9,2.2,21.3,55.5,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,262.8,583.5999999999999,6.699999999999999,,,
606,T06,2017-06-15 00:50:00+00:00,1362.5,287.6,701.8,457.8,38.0,42.0,42.0,42.0,37.0,43.0,45.0,31.0,12.1,2.6,6.2,5.4,2.0,3.5,0.4,-12.5,250.2,22.0,-1145.0,1449.0,0.0,304.0,-1026.0,6794.0,0.0,5768.0,48.0,51.0,48.0,36.0,40.0,30.0,37.0,28.0,25.0,-2.3,24.0,13.2,11.8,65.0,37.0,35.0,35.0,36.0,1.7000000000000002,0.5,50.0,399.0,397.7,395.1,44.9,38.2,51.1,128.3,-49.2,36.0,4.1,3.5,21.2,34.0,629.5,-26.9,82.3,34.8,129.9,0.0,18.5,-43.8,0.0,-636.1,86.4,43.8,636.1,0.0,86.4,38.0,262.8,408.09999999999997,11.399999999999999,,,
607,T06,2017-06-15 01:00:00+00:00,1260.2,248.5,553.0,443.3,37.0,42.0,43.0,43.0,37.0,43.0,46.0,30.0,11.2,2.2,4.9,4.3,0.5,3.0,0.4,2.5,257.6,22.0,-1596.0,-29.0,0.0,-1625.0,-1996.0,51.0,0.0,-1945.0,48.0,51.0,48.0,38.0,40.0,30.0,37.0,29.0,25.0,0.6000000000000001,45.1,17.9,10.6,66.0,38.0,36.0,36.0,38.0,-9.8,0.6000000000000001,50.0,398.3,396.8,394.4,13.3,16.4,15.7,7.0,-28.9,35.0,3.9,3.0,4.8,-11.7,34.2,-25.5,6.4,11.2,33.2,0.0,10.2,-0.6000000000000001,0.0,-36.8,3.9,0.6000000000000001,36.8,0.0,3.9,38.0,255.1,148.79999999999995,11.5,,,
608,T06,2017-06-15 19:00:00+00:00,1378.2,133.5,810.8,457.0,50.0,60.0,61.0,61.0,43.0,49.0,52.0,36.0,12.2,0.0,7.1,6.7,0.7000000000000001,3.2,0.8,-2.4,282.7,31.0,-2039.0,912.0,0.0,-1127.0,-1658.0,2411.0,0.0,753.0,54.0,57.0,54.0,37.0,46.0,44.0,44.0,38.0,38.0,-2.3,50.6,10.4,12.6,95.0,37.0,35.0,35.0,37.0,-6.4,0.7000000000000001,50.0,400.5,399.5,397.9,32.4,33.6,35.9,178.6,-48.5,43.0,4.1,3.3,31.5,5.2,621.9,-36.6,68.8,34.6,183.8,0.0,41.5,-38.2,0.0,-883.3,127.5,38.2,883.3,0.0,127.5,48.0,285.2,407.9000000000001,31.4,,,
609,T06,2017-06-15 19:30:00+00:00,1259.5,106.1,293.4,240.6,49.0,56.0,56.0,56.0,45.0,48.0,50.0,37.0,11.2,0.0,2.6,5.9,0.9,2.7,0.5,12.7,279.0,31.0,-2270.0,0.0,0.0,-2270.0,-2415.0,0.0,0.0,-2415.0,54.0,57.0,54.0,37.0,46.0,44.0,44.0,37.0,37.0,0.8,58.2,24.3,8.0,87.0,37.0,35.0,35.0,37.0,-13.6,0.7000000000000001,50.0,398.6,398.0,396.0,15.1,18.2,17.2,-11.5,-35.5,43.0,2.2,2.7,4.7,-14.5,-11.3,-33.2,4.9,6.8,51.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,266.3,698.2,11.0,,,
610,T06,2017-06-16 00:00:00+00:00,1264.9,1230.6,1248.3,4.8,38.0,43.0,44.0,44.0,45.0,46.0,49.0,35.0,11.2,10.9,11.1,5.6,2.0,3.7,0.5,-0.4,80.4,28.0,0.0,7447.0,0.0,7447.0,0.0,-4465.0,0.0,-4465.0,52.0,55.0,52.0,39.0,43.0,35.0,40.0,34.0,29.0,-0.8,0.8,0.1,0.4,58.0,40.0,38.0,38.0,39.0,44.5,0.4,50.0,398.5,396.3,395.0,116.4,127.8,124.9,99.6,-17.5,39.0,0.0,3.8,24.0,-26.2,322.2,-406.9,155.8,44.5,100.6,0.0,23.6,-217.9,0.0,-492.9,115.4,217.9,492.9,0.0,115.4,39.0,80.9,2.2999999999999545,67.0,,,
611,T06,2017-06-16 16:20:00+00:00,1759.7,0.0,1304.5,661.3,93.0,119.0,118.0,118.0,48.0,60.0,67.0,47.0,15.6,0.0,11.5,34.5,1.2,15.8,2.5,11.1,98.6,34.0,-1279.0,241546.0,0.0,240267.0,-1290.0,-26822.0,0.0,-28111.0,94.0,98.0,97.0,52.0,58.0,41.0,56.0,59.0,36.0,5.5,86.1,27.5,29.2,136.0,54.0,53.0,52.0,50.0,1435.1,0.9,50.0,399.0,397.4,398.8,1224.8,1233.9,1210.6,2011.3,-47.7,61.0,5.9,15.0,885.5,-168.1,-22.3,-220.0,78.2,1997.2,2000.0,1457.3,32.2,-461.5,0.0,-1000.0,282.4,335.7,1000.0,0.0,230.3,78.0,87.5,377.0999999999999,563.4000000000001,,,
612,T06,2017-06-16 16:30:00+00:00,61.8,0.0,23.2,13.6,91.0,109.0,110.0,110.0,47.0,53.0,64.0,50.0,0.0,0.0,0.0,22.9,3.8,15.7,2.8,13.7,109.3,34.0,-4843.0,0.0,0.0,-4843.0,-4943.0,0.0,0.0,-4943.0,85.0,89.0,89.0,42.0,58.0,42.0,56.0,58.0,35.0,85.9,86.0,86.0,0.0,129.0,42.0,40.0,40.0,44.0,-29.1,0.7000000000000001,50.0,400.0,398.4,399.4,33.3,34.4,35.4,-25.9,-46.9,59.0,0.0,15.7,3.4,-29.7,-27.0,-34.3,1.1,1996.6,2000.0,1487.3,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,95.6,1281.3,1464.1999999999998,,,
613,T06,2017-06-17 15:30:00+00:00,1653.1,0.0,148.1,378.3,92.0,116.0,117.0,117.0,47.0,55.0,65.0,48.0,14.6,0.0,1.1,23.2,5.1,14.1,2.4,-2.7,79.9,32.0,-4668.0,8574.0,0.0,3907.0,-4849.0,-1976.0,0.0,-6825.0,91.0,96.0,96.0,42.0,58.0,41.0,56.0,57.0,35.0,8.2,86.2,79.8,18.4,134.0,43.0,41.0,41.0,44.0,18.3,0.7000000000000001,50.0,401.3,399.2,400.6,73.1,74.3,74.0,1656.5,-49.2,60.0,3.5,14.1,230.7,-40.4,-22.3,-211.0,40.6,1993.1,2000.0,1435.2,47.0,-48.4,0.0,-1000.0,211.9,48.0,1000.0,0.0,210.4,74.0,82.6,1531.9,1980.2,,,
614,T06,2017-06-17 15:40:00+00:00,89.9,0.0,28.0,16.2,90.0,106.0,107.0,107.0,45.0,50.0,63.0,50.0,0.0,0.0,0.0,21.6,5.0,14.4,2.5,5.7,95.4,32.0,-4668.0,0.0,0.0,-4668.0,-4711.0,0.0,0.0,-4711.0,80.0,83.0,84.0,41.0,58.0,41.0,55.0,55.0,35.0,85.9,86.0,86.0,0.0,123.0,41.0,39.0,39.0,43.0,-28.0,0.7000000000000001,50.0,401.8,399.9,401.3,32.2,33.1,34.2,-25.6,-46.7,56.0,0.0,14.4,3.5,-28.3,-26.5,-33.9,1.4,1996.8,2000.0,1711.5,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,89.6,120.1,46.3,,,
615,T06,2017-06-19 16:50:00+00:00,1734.4,8.9,372.9,637.7,85.0,118.0,120.0,119.0,46.0,56.0,66.0,46.0,15.4,0.0,3.1,28.7,7.5,18.1,2.6,3.5,90.0,29.0,-4093.0,53172.0,0.0,49080.0,-4214.0,-6817.0,0.0,-11031.0,91.0,96.0,96.0,42.0,58.0,38.0,55.0,56.0,32.0,11.6,86.2,70.7,27.9,136.0,43.0,41.0,41.0,43.0,288.1,0.8,50.0,402.8,401.5,402.5,291.0,294.3,289.7,2010.4,-48.0,59.0,5.8,17.9,706.1,-65.6,-25.3,-219.1,71.3,2000.0,2000.0,1988.6,0.3,-131.9,0.0,-1000.0,288.2,106.2,1000.0,0.0,247.5,71.0,86.5,1308.3000000000002,1711.6999999999998,,,
616,T06,2017-06-19 17:00:00+00:00,107.1,0.0,30.2,17.8,85.0,107.0,109.0,108.0,44.0,51.0,63.0,48.0,0.0,0.0,0.0,27.0,5.9,17.4,2.7,-0.5,102.4,30.0,-4504.0,0.0,0.0,-4504.0,-4099.0,0.0,0.0,-4099.0,79.0,83.0,84.0,37.0,58.0,38.0,54.0,54.0,32.0,85.9,86.0,86.0,0.0,125.0,37.0,35.0,36.0,39.0,-27.1,0.7000000000000001,50.0,403.1,401.8,402.7,29.3,30.5,31.4,-24.6,-47.2,55.0,0.0,17.4,3.9,-24.6,-19.3,-37.1,5.2,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,102.9,342.7,315.20000000000005,,,
617,T06,2017-06-20 17:30:00+00:00,1759.7,20.0,1428.3,553.6,83.0,123.0,123.0,123.0,46.0,59.0,67.0,45.0,15.5,0.0,12.6,25.8,1.7000000000000002,13.4,2.9,-22.5,74.5,30.0,-883.0,265199.0,0.0,264316.0,-924.0,-28383.0,0.0,-29307.0,95.0,100.0,100.0,50.0,58.0,37.0,56.0,57.0,32.0,-1.7000000000000002,86.2,18.1,24.8,140.0,52.0,51.0,50.0,48.0,1580.1,0.9,50.0,399.6,398.2,399.2,1337.1,1349.6,1326.9,2101.2,-47.9,60.0,5.0,12.8,788.5,-175.3,-29.9,-212.8,65.8,1899.3,2000.0,867.0,243.4,-517.5,0.0,-1000.0,261.8,374.5,1000.0,0.0,216.4,72.0,97.0,251.29999999999995,326.8000000000002,,,
